,Alpha,Beta,AllBCV,MeanBCV,MinBCV,MaxBCV,WBCV,CohBCV,EqualParameters_AllBCV,EqualParameters_MeanBCV,EqualParameters_MinBCV,EqualParameters_MaxBCV,EqualParameters_CohBCV,MincF
264,1.0,0.1,1.2434402396124995,0.2212460058588526,0.3556973403635838,5.376958108036705,1.258815403961837,-0.0716252086559388,0.015375164349337611,1.0375693981029845,0.9031180635982533,-4.118142704074868,1.330440612617776,-4.118142704074868
261,1.0,0.15,1.231546485032888,0.1339908731012715,0.3394476105207542,4.89207290276357,1.2772304993568455,-0.2464523308639435,0.04568401432395741,1.143239626255574,0.9377828888360913,-3.614842403406725,1.523682830220789,-3.614842403406725
262,1.0,0.2,1.193230066359932,0.1361600064928896,0.366226111487884,5.206138134479307,1.222293732797582,-0.1180917418713055,0.029063666437650015,1.0861337263046924,0.856067621309698,-3.9838444016817247,1.3403854746688875,-3.9838444016817247
263,1.0,0.25,1.193230066359932,0.1361600064928896,0.366226111487884,5.206138134479307,1.2222937327975822,-0.1168081359813796,0.029063666437650237,1.0861337263046926,0.8560676213096983,-3.9838444016817247,1.3391018687789618,-3.9838444016817247
265,1.0,0.3,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.2769930672157823,-0.220780213065464,0.05622227847879313,1.1626195100477201,0.9375454566950281,-4.4795770570601885,1.4977732802812462,-4.4795770570601885
268,1.0,0.35,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.2769930672157828,-0.2233474248453157,0.056222278478793575,1.1626195100477206,0.9375454566950285,-4.4795770570601885,1.5003404920610985,-4.4795770570601885
267,1.0,0.3999999999999999,1.2361040375601675,0.1251895695809985,0.3394476105207542,5.756570124275971,1.2866300386421436,-0.2387506955243959,0.050526001081976135,1.161440469061145,0.9471824281213894,-4.469940085633827,1.5253807341665395,-4.469940085633827
270,1.0,0.4499999999999999,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
266,1.0,0.4999999999999999,1.1670659276512807,0.1218249681614872,0.3394476105207542,5.285941734363117,1.2107246072923683,-0.1463310714497662,0.043658679641087605,1.0888996391308812,0.8712769967716141,-4.075217127070749,1.3570556787421344,-4.075217127070749
274,1.0,0.5499999999999999,1.2888997709874743,0.2891016218446247,0.3666188566386918,5.419664660420327,1.2863660651745523,-0.1026884711921104,-0.0025337058129220047,0.9972644433299276,0.9197472085358604,-4.133298595245775,1.3890545363666627,-4.133298595245775
275,1.0,0.6,1.1908364968371554,0.0768094068184688,0.3394476105207542,5.285941734363117,1.26507834424182,-0.2695572368827564,0.07424184740466466,1.1882689374233513,0.9256307337210659,-4.020863390121297,1.5346355811245764,-4.020863390121297
278,1.0,0.65,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
272,1.0,0.7,1.390292924639483,0.2879536919225123,0.3001129091471097,7.193449364465867,1.3452487984599453,-0.0154032706771099,-0.04504412617953779,1.057295106537433,1.0451358893128355,-5.8482005660059215,1.3606520691370552,-5.8482005660059215
273,1.0,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
276,1.0,0.7999999999999999,1.2838189707516083,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726155,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
277,1.0,0.85,1.2838189707516086,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726377,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
271,1.0,0.9,1.27039596149904,0.2376940571377955,0.3802044796976607,4.503487940080877,1.2449258789623476,1.9999557565577565e-12,-0.025470082536692473,1.0072318218245522,0.8647213992646869,-3.2585620611185293,1.2449258789603477,-3.2585620611185293
279,1.0,0.95,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
280,1.0,1.0,1.2838189707516083,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726155,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
